site_name,site_id,latitude,longitude,entity_id,entity_name,sample_id,depth_sample,interp_age,d13C_measurement
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391745,767.9,13297.8,-6.205141817
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391746,768.4,13308.4,-6.227301826
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391747,769.9,13339.5,-4.796150794
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391748,770.4,13349.6,-4.355171958
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391749,770.9,13359.5,-4.514193122
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391750,771.4,13369.2,-4.433214286
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391751,771.9,13378.7,-4.86223545
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391752,772.4,13387.9,-5.321256614
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391753,772.9,13396.8,-6.320277778
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391754,773.4,13405.4,-6.019298942
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391755,773.9,13413.9,-6.198320106
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391756,774.4,13422.3,-6.29734127
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391757,774.9,13430.8,-6.226362434
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391758,775.4,13439.3,-6.035383598
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391759,775.9,13447.8,-6.364404762
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391760,776.4,13456.4,-5.773425926
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391761,776.9,13465,-6.21244709
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391762,777.4,13473.7,-6.791468254
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391763,777.9,13482.3,-6.200489418
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391764,778.4,13491,-5.029510582
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391765,778.9,13499.7,-4.448531746
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391766,779.4,13508.4,-5.01755291
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391767,779.9,13517.1,-5.206574074
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391768,780.4,13525.9,-5.295595238
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391769,780.9,13534.6,-5.014616402
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391770,781.4,13543.4,-5.253637566
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391771,781.9,13552.2,-4.97265873
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391772,782.4,13560.9,-4.711679894
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391773,782.9,13569.7,-4.370701058
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391774,783.4,13578.5,-4.839722222
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391775,783.9,13587.4,-5.668743386
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391776,784.4,13596.2,-5.25776455
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391777,784.9,13605,-5.756785714
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391778,785.4,13613.8,-5.345806878
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391779,785.9,13622.6,-5.974828042
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391780,786.4,13631.4,-5.363849206
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391781,786.9,13640.2,-5.13287037
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391782,787.4,13648.9,-4.941891534
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391783,787.9,13657.7,-5.530912698
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391784,788.4,13666.5,-5.279933862
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391785,788.9,13675.2,-4.838955026
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391786,789.4,13684,-5.19797619
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391787,789.9,13692.7,-5.136997355
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391788,790.4,13701.4,-5.256018519
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391789,790.9,13710.1,-4.695039683
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391790,791.4,13718.7,-5.124060847
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391791,791.9,13727.4,-4.543082011
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391792,792.4,13736,-5.162103175
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391793,792.9,13744.6,-4.441124339
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391794,793.4,13753.1,-6.130145503
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391795,793.9,13761.6,-5.469166667
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391796,794.4,13770.1,-4.878187831
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391797,794.9,13778.6,-4.657208995
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391798,795.4,13787,-4.816230159
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391799,795.9,13795.4,-5.135251323
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391800,796.4,13803.8,-4.144272487
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391801,796.9,13812.1,-4.543293651
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391802,797.4,13820.4,-5.882314815
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391803,797.9,13828.6,-6.531335979
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391804,798.4,13836.8,-5.960357143
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391805,798.9,13844.9,-5.649378307
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391806,799.4,13853,-4.528399471
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391807,799.9,13861,-4.467420635
